col1,col2,modifier_indicator,service,effective_date,source
0520U,G0480,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0520U,G0481,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0520U,G0482,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0520U,G0659,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0523U,0452U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0523U,0460U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0523U,0461U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0527U,36591,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0527U,36592,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0527U,80503,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0527U,80504,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0527U,80505,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0527U,81400,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0527U,81401,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0527U,81402,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0527U,81403,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0527U,81404,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0527U,81405,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0527U,81406,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0527U,81407,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0527U,81408,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0527U,87149,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0527U,87150,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0527U,87153,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0527U,87206,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0527U,87253,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0527U,87273,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0527U,87274,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0527U,87290,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0527U,87528,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0527U,87529,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0527U,87530,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0527U,87801,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0527U,96523,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,0652T,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,0653T,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,0654T,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,31505,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,43180,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,43191,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,43195,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,43196,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,43200,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,43213,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,43214,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,43220,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,43226,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,43229,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,43233,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,43235,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,43236,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,43237,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,43238,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,43239,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,43241,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,43242,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,43243,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,43244,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,43245,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,43246,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,43247,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,43248,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,43250,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,43251,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,43252,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,43253,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,43254,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,43255,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,43257,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,43259,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,43270,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,43510,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,44360,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,44376,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,69990,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,76000,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0884T,92511,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0886T,45300,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0886T,45303,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0886T,45330,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0886T,45340,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0886T,45346,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0886T,45378,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0886T,45379,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0886T,45380,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0886T,45381,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0886T,45382,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0886T,45384,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0886T,45385,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0886T,45386,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0886T,45388,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0886T,45390,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0886T,45391,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0886T,45392,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0886T,45393,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0886T,45398,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0886T,46221,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0886T,76000,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0886T,G0104,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0886T,G0105,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0886T,G0121,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0889T,70551,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0889T,70552,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0889T,70553,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0889T,70554,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0889T,70555,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0889T,90791,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0889T,90792,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0889T,90832,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0889T,90834,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0889T,90837,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0889T,90839,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0889T,96156,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0889T,96158,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0889T,96164,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0889T,96167,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0890T,90791,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0890T,90792,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0890T,90832,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0890T,90834,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0890T,90837,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0890T,90839,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0890T,96127,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0890T,96156,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0890T,96158,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0890T,96164,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0890T,96167,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0890T,97158,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0891T,90791,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0891T,90792,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0891T,90832,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0891T,90834,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0891T,90837,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0891T,90839,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0891T,96127,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0891T,96156,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0891T,96158,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0891T,96164,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0891T,96167,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0891T,97158,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0892T,90791,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0892T,90792,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0892T,90832,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0892T,90834,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0892T,90837,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0892T,90839,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0892T,96127,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0892T,96156,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0892T,96158,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0892T,96164,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0892T,96167,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
0892T,97158,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
12037,0889T,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
12047,0889T,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
61715,0889T,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
61715,0890T,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
61715,0891T,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81162,0454U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81162,0469U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81162,0486U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81170,0501U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81191,0501U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81192,0501U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81193,0501U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81194,0501U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81194,0510U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81201,0453U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81201,0499U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81201,0501U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81202,0501U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81203,0501U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81226,0476U,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81226,0477U,0,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81228,0476U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81228,0496U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81228,0510U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81229,0476U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81229,0496U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81229,0510U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81272,0501U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81275,0501U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81276,0501U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81288,0453U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81288,0501U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81292,0453U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81292,0499U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81292,0501U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81293,0453U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81293,0501U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81294,0453U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81294,0501U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81295,0453U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81295,0501U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81296,0453U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81296,0501U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81297,0453U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
81297,0501U,1,outpatient_hospital,2026-07-01,CMS NCCI PTP 2026 Q3 quarterly change files (public)
