ccn,overall_rating,health_inspection_rating,staffing_rating,qm_rating,rn_hprd,total_nurse_hprd,total_nurse_turnover_pct,num_fines,total_fines_usd,num_payment_denials,num_penalties,source,source_date
676020,4,4,4,2,0.77766,4.46788,51.7,1,8018.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676021,3,3,1,5,,,26.3,1,38877.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676023,4,4,1,5,0.40727,3.01539,66.1,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676025,3,3,1,5,0.20891,2.98261,53.8,2,30368.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676026,3,3,2,4,0.23412,3.27221,43.3,4,22410.00,0,4,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676028,1,1,1,3,0.37607,3.64505,98.6,3,67291.00,0,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676029,2,1,3,5,0.55414,3.12400,38.6,3,54415.00,0,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676030,5,5,1,5,0.32128,2.83665,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676031,2,2,2,4,0.54550,3.12742,48.8,2,119203.00,1,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676033,2,1,1,5,0.39106,2.99527,52.8,8,83494.00,1,9,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676034,5,4,4,5,0.51368,3.77804,37.9,1,10527.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676035,3,4,1,3,0.22182,2.48009,38.6,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676036,3,2,2,5,0.65745,3.22234,61.8,1,10348.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676037,3,4,1,4,0.15213,3.29803,25.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676039,2,2,3,4,0.65945,3.29082,53.3,2,40050.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676040,1,2,1,2,0.42183,2.59565,50.6,2,36719.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676041,5,4,4,5,0.76630,5.15324,58.7,1,17345.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676042,5,4,2,5,0.33136,3.80321,34.2,1,8827.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676043,5,5,1,5,0.21684,2.06387,33.3,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676044,1,1,2,4,0.34416,3.01433,59.0,5,69596.00,0,5,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676045,1,1,2,3,0.58533,3.13914,93.8,1,234447.00,1,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676046,3,4,1,2,0.52399,3.25897,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676047,2,3,1,2,0.26216,2.95779,50.0,2,16085.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676048,2,2,3,3,0.39624,3.14594,40.0,6,124559.00,0,6,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676049,2,3,1,3,0.58772,3.10061,,1,16149.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676050,1,1,1,3,0.32657,2.86971,72.4,3,131012.00,1,4,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676051,3,2,4,5,0.34694,3.27285,37.7,2,151713.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676052,3,3,1,5,0.27131,2.64598,47.8,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676053,1,1,2,1,0.47787,3.18012,64.9,5,496127.00,0,5,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676055,1,1,3,2,0.31921,3.57404,39.5,4,167925.00,0,4,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676059,2,1,2,5,0.44449,3.40535,43.9,3,136617.00,0,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676060,2,2,3,4,0.47039,3.52525,36.7,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676063,2,2,3,3,0.37202,3.48494,31.2,2,35600.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676064,1,1,1,3,1.23603,4.41645,100.0,4,170645.00,2,6,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676066,1,1,1,4,0.95768,2.24467,,3,216791.00,1,4,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676067,1,2,1,4,0.24192,3.17159,38.8,2,87958.00,1,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676068,4,4,2,4,0.51783,3.42616,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676069,2,2,3,2,0.46407,4.09405,58.3,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676071,5,5,3,3,0.15828,3.36601,40.7,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676072,1,2,3,1,0.40875,3.71410,64.0,4,120763.00,0,4,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676073,2,2,2,4,0.21957,3.37360,37.5,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676074,1,2,1,3,0.39612,2.86856,,1,45435.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676077,2,4,1,1,,,48.0,1,8281.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676079,1,2,3,1,0.83743,3.90424,62.1,1,21645.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676080,2,1,1,5,0.17336,2.85255,49.2,2,236840.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676081,5,5,1,5,0.29512,3.27352,64.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676083,1,1,1,4,0.40822,3.01172,56.5,2,63287.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676086,2,2,4,4,0.47206,2.79124,29.7,1,32545.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676087,5,4,2,5,0.42157,3.49477,66.0,2,19143.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676089,1,2,1,4,0.34202,3.19225,,2,51291.00,1,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676090,5,4,3,5,0.77169,3.61742,53.1,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676091,5,5,5,5,0.65712,4.47297,22.4,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676092,4,5,1,2,,,,1,14069.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676093,3,4,2,1,0.47946,2.65712,42.9,1,8018.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676094,1,1,1,4,0.22085,3.16037,35.3,3,193434.00,0,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676095,2,2,2,4,0.47973,3.13349,39.6,2,39527.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676096,4,3,2,5,0.62339,3.19492,50.0,1,15642.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676097,3,4,1,4,0.34013,3.26239,54.7,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676098,2,3,1,3,0.50083,3.10296,98.4,2,7763.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676099,5,4,4,5,0.61594,4.99678,41.7,1,29085.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676100,1,1,1,1,0.16399,3.23161,,5,227274.00,0,5,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676101,2,2,2,4,0.43085,3.22889,43.1,3,29598.00,1,4,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676103,1,1,1,3,,,54.7,7,179538.00,0,7,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676104,5,4,2,5,0.44341,3.11965,22.4,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676105,2,2,1,5,0.27504,3.04960,59.1,3,38594.00,1,4,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676107,2,3,1,3,0.32906,3.03016,62.5,1,13397.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676108,1,2,1,3,0.19712,3.01973,98.7,2,40754.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676109,3,3,3,4,0.70885,5.65748,68.3,1,21645.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676111,4,3,5,2,1.40102,5.21180,27.6,12,82876.00,0,12,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676112,4,3,2,5,0.43212,3.35039,55.7,1,16799.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676113,5,4,2,5,0.47047,3.45409,40.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676114,1,1,1,4,0.22687,3.15699,77.3,3,112133.00,0,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676116,4,3,2,5,0.25501,3.14188,34.3,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676117,4,4,1,5,0.40852,2.59733,97.3,1,10135.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676119,3,4,1,4,0.38444,3.38081,,1,13514.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676120,2,3,1,4,0.16703,3.20462,87.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676121,2,1,2,5,0.59111,3.38283,97.5,3,122677.00,0,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676122,4,4,2,3,0.18128,3.58217,34.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676123,4,5,1,3,0.50433,3.25006,,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676124,5,4,5,2,1.06532,4.51017,54.4,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676125,2,2,1,5,0.28805,3.44049,46.7,2,27707.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676127,1,2,1,4,0.15017,3.36733,45.3,1,195946.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676128,4,3,2,5,0.49789,3.38022,55.3,1,8473.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676131,2,2,3,4,0.73857,4.02263,47.9,2,91420.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676132,2,1,1,5,0.57444,3.43088,73.9,7,300219.00,0,7,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676133,2,3,1,3,0.33634,2.81771,44.3,1,15642.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676135,5,4,4,5,0.70660,4.56799,38.3,2,36505.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676136,1,2,1,3,,,,1,14327.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676137,3,2,2,5,0.32280,3.48485,65.5,1,39045.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676138,3,4,1,4,0.23359,3.14297,47.9,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676139,4,3,2,5,0.27928,3.47007,52.8,1,83850.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676141,1,1,1,3,0.44935,3.10516,53.3,3,25864.00,0,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676142,3,4,1,3,0.26015,2.92271,,1,11148.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676143,4,4,2,4,0.54184,3.08330,50.6,1,6032.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676144,5,5,1,5,0.31858,3.21911,43.2,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676145,3,3,1,5,0.44742,3.39044,,2,24587.00,1,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676146,2,1,1,5,0.30220,3.26496,61.1,2,38860.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676147,5,4,2,5,0.53310,3.41463,41.2,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676148,1,1,2,2,0.54955,3.14497,95.0,1,229570.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676152,3,3,4,4,0.55431,3.90196,23.5,1,25454.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676153,1,2,1,3,0.30290,3.56206,67.5,5,132398.00,0,5,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676154,3,3,4,4,0.50615,4.24315,41.3,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676155,3,3,2,4,0.45236,3.26033,52.1,1,8827.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676156,3,2,4,5,1.04419,3.70984,44.6,1,14433.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676157,2,2,4,4,0.61002,4.14808,68.5,1,9692.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676158,2,2,2,4,0.38581,3.66268,47.7,3,80964.00,1,4,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676160,1,1,1,2,0.28285,3.11936,,1,72573.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676161,2,1,3,5,0.55509,3.48497,24.4,3,106265.00,0,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676163,1,1,1,2,0.25442,3.05994,81.4,3,132185.00,0,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676164,2,2,1,5,0.34540,2.94005,48.6,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676165,1,2,1,4,0.18868,2.76612,48.5,1,14069.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676166,4,4,1,5,0.37305,3.15906,65.6,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676167,4,3,5,3,0.77662,5.53380,39.3,2,29716.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676168,4,3,2,5,0.70451,3.30187,60.0,1,21640.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676170,2,2,4,3,0.79142,4.25567,54.8,5,42031.00,0,5,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676172,5,5,2,5,0.61460,3.51495,,1,56378.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676173,3,4,1,2,0.72157,3.23619,,1,8173.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676174,3,4,1,2,0.23792,3.13368,50.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676175,5,5,5,3,0.75037,5.43551,32.4,1,20865.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676176,5,4,2,5,0.39296,3.50572,53.8,3,18470.00,0,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676177,3,3,2,4,0.29271,4.56402,49.0,3,52951.00,0,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676178,1,1,2,4,0.35824,4.11038,59.6,5,78806.00,1,6,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676179,3,4,1,3,0.39556,3.13147,46.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676180,2,2,2,3,0.24274,2.78733,28.6,1,36221.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676181,3,4,1,4,0.27221,3.18389,44.6,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676183,2,3,2,1,0.12668,3.35907,87.0,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676184,3,2,2,5,0.44506,3.48854,44.4,2,265674.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676185,5,5,3,5,0.40270,3.36839,33.8,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676186,1,2,1,4,0.20818,2.86045,45.0,1,47932.00,1,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676187,2,3,1,2,0.29196,3.74411,94.9,1,67706.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676188,2,3,1,4,0.15270,3.27395,62.3,1,13565.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676189,5,4,5,5,1.06546,5.63355,30.3,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676190,4,3,2,5,0.38340,3.53670,38.5,1,8162.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676192,2,2,3,4,0.57088,3.53905,29.1,3,40290.00,0,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676193,4,4,3,4,0.50587,3.48895,48.4,1,9009.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676194,3,3,3,4,0.57196,3.19555,38.7,2,16175.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676195,3,4,1,3,0.29316,3.13017,68.5,1,19684.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676196,3,3,2,4,0.34224,3.82370,58.1,1,15757.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676197,4,4,4,4,0.54854,3.77012,52.3,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676198,4,2,5,5,1.19647,4.64940,47.2,0,0.00,0,0,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676201,4,4,4,4,0.90660,5.01809,62.4,1,14069.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676204,2,1,1,5,0.34091,3.13077,59.0,4,98364.00,1,5,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676206,3,3,1,5,0.30900,3.23310,42.1,1,12740.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676207,2,1,2,5,0.50182,3.57301,50.6,6,134440.00,0,6,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676208,2,1,1,5,0.34103,3.17215,80.8,3,40221.00,0,3,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676209,3,4,1,2,0.17014,3.10637,68.9,1,14518.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676210,2,2,1,5,0.14484,3.04133,65.2,1,16985.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676211,2,2,2,2,0.21743,3.72219,56.6,2,17550.00,0,2,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
676212,2,3,1,3,0.27973,3.15732,60.0,1,38675.00,0,1,CMS Nursing Home Care Compare — Provider Information (NH_ProviderInfo),2026-04-01
