ccn,cahps_summary_star,cahps_professional_star,cahps_communication_star,cahps_medicines_star,cahps_overall_star,cahps_overall_9_10_pct,cahps_recommend_pct,source,source_date
457507,5.0,5.0,5.0,5.0,4.0,93.0,83.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457513,3.0,2.0,3.0,3.0,3.0,83.0,70.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457514,4.0,4.0,4.0,4.0,4.0,92.0,80.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457528,3.0,4.0,3.0,3.0,3.0,82.0,74.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457537,4.0,3.0,4.0,5.0,3.0,84.0,83.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457548,4.0,4.0,4.0,4.0,4.0,89.0,83.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457550,,,,,,92.0,85.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457567,5.0,5.0,5.0,4.0,5.0,95.0,86.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457575,3.0,3.0,3.0,3.0,3.0,85.0,77.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457582,5.0,5.0,5.0,4.0,5.0,94.0,91.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457586,4.0,4.0,4.0,5.0,3.0,84.0,83.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457590,4.0,4.0,5.0,2.0,3.0,87.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457596,,,,,,97.0,89.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457634,5.0,5.0,5.0,5.0,4.0,91.0,86.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457640,,,,,,95.0,93.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457646,5.0,5.0,5.0,5.0,5.0,95.0,90.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457655,5.0,4.0,5.0,5.0,4.0,89.0,83.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457656,4.0,4.0,3.0,2.0,5.0,92.0,75.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457661,4.0,3.0,4.0,4.0,3.0,85.0,80.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457668,5.0,3.0,5.0,5.0,5.0,93.0,90.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457688,5.0,5.0,5.0,4.0,5.0,97.0,97.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457691,4.0,4.0,4.0,5.0,4.0,89.0,79.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457702,5.0,5.0,5.0,4.0,5.0,93.0,92.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457741,2.0,2.0,2.0,2.0,2.0,80.0,69.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457743,,,,,,88.0,85.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457754,4.0,4.0,4.0,4.0,4.0,90.0,83.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457761,5.0,5.0,5.0,5.0,4.0,89.0,85.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457762,5.0,5.0,5.0,5.0,4.0,94.0,93.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457773,5.0,5.0,5.0,5.0,5.0,94.0,93.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457777,3.0,3.0,3.0,3.0,3.0,83.0,74.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457786,5.0,4.0,5.0,5.0,4.0,91.0,91.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457789,3.0,3.0,3.0,2.0,3.0,85.0,77.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457803,2.0,2.0,1.0,2.0,1.0,78.0,65.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457809,4.0,4.0,4.0,5.0,4.0,89.0,78.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457812,4.0,4.0,5.0,4.0,4.0,92.0,86.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457818,2.0,2.0,2.0,3.0,1.0,77.0,70.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457821,3.0,3.0,4.0,3.0,3.0,85.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457823,1.0,1.0,1.0,1.0,1.0,72.0,61.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457828,3.0,2.0,2.0,4.0,2.0,81.0,67.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457833,3.0,4.0,4.0,2.0,3.0,85.0,77.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457834,,,,,,54.0,54.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457848,5.0,4.0,5.0,5.0,5.0,95.0,90.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457852,5.0,5.0,5.0,5.0,5.0,96.0,89.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457864,5.0,5.0,5.0,5.0,5.0,98.0,99.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457865,,,,,,91.0,83.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457871,4.0,5.0,5.0,3.0,4.0,89.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457873,4.0,3.0,5.0,5.0,4.0,91.0,76.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457877,5.0,5.0,5.0,5.0,4.0,93.0,92.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457881,4.0,4.0,5.0,3.0,4.0,91.0,79.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457882,4.0,4.0,5.0,3.0,3.0,85.0,75.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457884,5.0,5.0,5.0,5.0,4.0,92.0,93.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457890,3.0,2.0,3.0,2.0,3.0,85.0,71.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457891,,,,,,99.0,95.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457893,4.0,4.0,4.0,5.0,4.0,89.0,85.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457894,,,,,,83.0,82.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457901,3.0,2.0,3.0,2.0,3.0,82.0,73.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457905,,,,,,74.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457907,2.0,2.0,2.0,3.0,2.0,83.0,76.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457912,4.0,4.0,4.0,3.0,3.0,83.0,75.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457921,3.0,4.0,4.0,2.0,3.0,86.0,75.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457922,4.0,4.0,4.0,5.0,4.0,89.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457924,4.0,5.0,3.0,2.0,4.0,91.0,92.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457937,,,,,,100.0,100.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457946,,,,,,89.0,77.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457949,,,,,,93.0,83.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457950,,,,,,87.0,86.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457951,4.0,4.0,4.0,5.0,4.0,90.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457952,,,,,,65.0,62.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457957,,,,,,65.0,56.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457959,,,,,,61.0,29.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457960,,,,,,100.0,100.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457962,2.0,2.0,2.0,2.0,1.0,78.0,70.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457965,,,,,,55.0,67.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457967,,,,,,90.0,94.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457973,,,,,,100.0,100.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457975,,,,,,100.0,100.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457983,,,,,,87.0,69.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457986,,,,,,95.0,74.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457988,,,,,,74.0,73.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457989,3.0,2.0,2.0,3.0,3.0,83.0,71.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457994,3.0,3.0,2.0,2.0,3.0,86.0,76.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457995,3.0,3.0,5.0,1.0,4.0,83.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
457996,3.0,3.0,4.0,2.0,3.0,87.0,77.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458001,,,,,,86.0,72.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458006,5.0,5.0,5.0,5.0,5.0,94.0,92.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458032,2.0,2.0,3.0,1.0,1.0,83.0,75.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458041,4.0,4.0,4.0,4.0,3.0,86.0,80.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458056,4.0,4.0,4.0,5.0,4.0,90.0,86.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458072,4.0,4.0,4.0,5.0,4.0,90.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458093,,,,,,74.0,65.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458098,,,,,,78.0,54.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458125,,,,,,85.0,90.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458129,,,,,,91.0,94.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458134,5.0,4.0,5.0,5.0,4.0,89.0,80.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458141,4.0,4.0,5.0,4.0,4.0,89.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458148,4.0,3.0,4.0,4.0,3.0,84.0,78.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458154,,,,,,89.0,80.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458178,4.0,4.0,4.0,3.0,4.0,86.0,79.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458191,,,,,,89.0,89.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458193,5.0,5.0,5.0,4.0,4.0,93.0,89.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458194,3.0,2.0,2.0,3.0,3.0,83.0,73.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458238,,,,,,91.0,77.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458244,4.0,4.0,4.0,5.0,4.0,88.0,80.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458261,4.0,5.0,3.0,2.0,4.0,91.0,89.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458280,5.0,5.0,5.0,4.0,5.0,94.0,88.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458285,4.0,3.0,4.0,4.0,3.0,82.0,74.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458294,,,,,,87.0,83.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458302,,,,,,90.0,79.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458306,4.0,4.0,4.0,4.0,3.0,88.0,82.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458314,4.0,4.0,4.0,4.0,3.0,87.0,79.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458324,,,,,,100.0,99.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458337,4.0,4.0,5.0,4.0,4.0,89.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458346,5.0,4.0,5.0,5.0,4.0,92.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458380,2.0,1.0,4.0,2.0,1.0,75.0,73.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458398,4.0,4.0,4.0,3.0,3.0,86.0,85.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458399,3.0,3.0,4.0,3.0,3.0,83.0,77.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458416,,,,,,96.0,86.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458433,5.0,5.0,5.0,5.0,4.0,90.0,90.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458441,,,,,,80.0,66.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458444,3.0,3.0,3.0,4.0,3.0,85.0,75.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458447,,,,,,76.0,72.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
458452,,,,,,91.0,88.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459027,4.0,3.0,4.0,5.0,4.0,88.0,82.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459037,,,,,,54.0,4.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459038,,,,,,99.0,94.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459047,,,,,,79.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459049,,,,,,98.0,85.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459063,5.0,5.0,5.0,5.0,5.0,93.0,87.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459081,,,,,,75.0,76.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459088,,,,,,85.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459132,3.0,3.0,2.0,3.0,2.0,80.0,72.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459196,3.0,3.0,2.0,3.0,2.0,79.0,72.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459213,4.0,4.0,3.0,3.0,4.0,88.0,78.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459233,,,,,,72.0,83.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459238,4.0,4.0,5.0,4.0,4.0,86.0,79.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459246,4.0,3.0,5.0,4.0,4.0,90.0,74.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459266,2.0,2.0,2.0,3.0,2.0,78.0,74.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459268,,,,,,98.0,92.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459292,3.0,3.0,2.0,2.0,3.0,83.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459294,5.0,4.0,5.0,5.0,4.0,92.0,86.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459298,5.0,5.0,5.0,5.0,5.0,93.0,93.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459303,3.0,3.0,4.0,2.0,3.0,83.0,70.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459309,4.0,4.0,5.0,3.0,4.0,90.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459319,2.0,2.0,3.0,1.0,2.0,83.0,75.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459335,,,,,,100.0,100.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459371,5.0,4.0,5.0,5.0,4.0,92.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459381,4.0,4.0,4.0,4.0,3.0,87.0,75.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459406,3.0,4.0,3.0,3.0,3.0,88.0,79.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459419,4.0,4.0,4.0,3.0,3.0,83.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459422,,,,,,82.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459423,,,,,,72.0,63.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459424,5.0,5.0,5.0,5.0,5.0,99.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459426,4.0,4.0,4.0,4.0,3.0,86.0,80.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459427,,,,,,83.0,86.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459429,2.0,2.0,1.0,4.0,1.0,77.0,65.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459433,,,,,,88.0,80.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459438,5.0,4.0,5.0,5.0,5.0,95.0,85.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459442,,,,,,98.0,72.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459448,,,,,,100.0,34.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459457,4.0,4.0,5.0,4.0,4.0,89.0,80.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459459,,,,,,85.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459463,4.0,5.0,5.0,3.0,4.0,89.0,86.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459465,1.0,1.0,1.0,2.0,1.0,69.0,56.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459471,5.0,4.0,5.0,5.0,4.0,91.0,78.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459478,4.0,4.0,5.0,2.0,4.0,90.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459479,,,,,,58.0,59.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459480,4.0,3.0,4.0,5.0,4.0,89.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459482,3.0,3.0,3.0,2.0,3.0,79.0,74.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459490,,,,,,87.0,91.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
459496,5.0,5.0,5.0,4.0,4.0,92.0,88.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467001,3.0,3.0,4.0,3.0,3.0,85.0,77.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467004,4.0,4.0,4.0,2.0,4.0,90.0,82.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467012,,,,,,98.0,100.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467016,3.0,3.0,4.0,3.0,3.0,84.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467024,4.0,3.0,4.0,3.0,4.0,87.0,88.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467025,4.0,4.0,4.0,4.0,4.0,88.0,85.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467030,4.0,4.0,4.0,2.0,4.0,86.0,78.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467033,3.0,3.0,4.0,2.0,3.0,86.0,74.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467034,5.0,5.0,5.0,5.0,5.0,96.0,83.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467035,4.0,4.0,4.0,3.0,4.0,93.0,82.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467038,,,,,,90.0,93.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467055,4.0,3.0,4.0,4.0,3.0,85.0,78.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467061,3.0,3.0,3.0,2.0,3.0,83.0,71.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467071,3.0,2.0,3.0,3.0,2.0,79.0,72.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467075,,,,,,83.0,82.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467081,,,,,,93.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467100,4.0,4.0,4.0,3.0,4.0,88.0,82.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467104,3.0,4.0,2.0,2.0,3.0,80.0,77.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467106,4.0,3.0,5.0,2.0,4.0,85.0,85.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467108,,,,,,74.0,74.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467110,,,,,,94.0,93.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467112,,,,,,87.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467200,4.0,4.0,4.0,2.0,4.0,86.0,79.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467206,3.0,3.0,3.0,5.0,2.0,80.0,77.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467217,4.0,4.0,4.0,2.0,4.0,89.0,82.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467219,2.0,3.0,2.0,2.0,1.0,72.0,67.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467220,3.0,3.0,4.0,3.0,3.0,86.0,79.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467224,3.0,3.0,3.0,1.0,3.0,81.0,71.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467225,4.0,4.0,4.0,2.0,4.0,89.0,80.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467226,4.0,4.0,4.0,3.0,4.0,86.0,86.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467228,4.0,4.0,4.0,3.0,4.0,88.0,78.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467230,,,,,,100.0,83.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467231,4.0,4.0,4.0,3.0,3.0,86.0,75.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467232,3.0,3.0,3.0,2.0,3.0,84.0,72.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467234,,,,,,95.0,87.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467236,5.0,4.0,5.0,5.0,4.0,91.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467237,3.0,2.0,3.0,4.0,2.0,76.0,68.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467239,,,,,,91.0,83.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467242,3.0,3.0,3.0,2.0,2.0,82.0,74.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467243,4.0,4.0,4.0,3.0,3.0,87.0,78.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467245,3.0,4.0,2.0,2.0,4.0,92.0,79.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467254,,,,,,100.0,95.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467257,,,,,,49.0,40.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467314,4.0,4.0,4.0,5.0,4.0,89.0,88.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467316,,,,,,90.0,67.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467321,4.0,4.0,5.0,3.0,4.0,85.0,75.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467322,,,,,,86.0,74.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467323,3.0,4.0,2.0,2.0,4.0,83.0,84.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467327,,,,,,81.0,80.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467329,4.0,3.0,4.0,4.0,4.0,91.0,82.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467334,2.0,2.0,1.0,3.0,1.0,84.0,75.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467337,,,,,,86.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467340,,,,,,81.0,90.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467342,2.0,3.0,2.0,2.0,2.0,80.0,73.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467343,,,,,,43.0,43.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467351,4.0,4.0,5.0,3.0,3.0,83.0,67.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467352,,,,,,75.0,67.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467354,3.0,3.0,2.0,4.0,3.0,88.0,81.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467355,3.0,3.0,4.0,2.0,3.0,78.0,69.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467356,,,,,,73.0,54.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467357,3.0,3.0,4.0,1.0,2.0,78.0,69.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467359,,,,,,96.0,89.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
467361,,,,,,78.0,77.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
477000,4.0,4.0,4.0,4.0,4.0,88.0,88.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
477002,4.0,4.0,4.0,3.0,3.0,86.0,86.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
477003,4.0,4.0,4.0,4.0,3.0,86.0,85.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
477007,3.0,4.0,3.0,3.0,3.0,83.0,82.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
477010,5.0,4.0,5.0,5.0,4.0,87.0,86.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
477014,4.0,4.0,5.0,4.0,4.0,91.0,91.0,CMS Home Health Care — Patient Survey (HHCAHPS),2026-04-01
