ccn,facility_name,address,city,state,zip,county,ownership,certification_date,source,source_date
B41613,"RED ROSE HOSPICE, INC.","18425 BURBANK BLVD., SUITE 402",TARZANA,CA,91356,Los Angeles,For-Profit,06/23/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41614,"ATHENA HOSPICE, INC.",18401 BURBANK BLVD.,TARZANA,CA,91356,Los Angeles,For-Profit,07/06/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41616,"EXCELLENT PALLIATIVE AND HOSPICE CARE, INC",10600 SEPULVEDA BLVD SUITE 106,MISSION HILLS,CA,91345,Los Angeles,For-Profit,07/11/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41618,"OPEN HEART HOSPICE, INC",30495 CANWOOD ST SUITE 209,AGOURA HILLS,CA,91301,Los Angeles,For-Profit,06/19/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41619,PRO-MED HEALTH HOSPICE,"3171 LOS FELIZ BLVD, SUITE 200A",LOS ANGELES,CA,90039,Los Angeles,For-Profit,05/05/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41622,MORNINGSIDE HOSPICE INC,"4119 WBURBANK BLVD, SUITE 150",BURBANK,CA,91505,Los Angeles,For-Profit,05/17/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41624,"TRI CITY HOSPICE, INC",13096 BORDEN AVE,SYLMAR,CA,91342,Los Angeles,For-Profit,04/08/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41625,"ALIGN HOSPICE CARE, INC","601 S BRAND BLVD, STE. 308",SAN FERNANDO,CA,91340,Los Angeles,For-Profit,07/30/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41626,"MD 1ST CHOICE HOSPICE, INC.",150 E OLIVE AVE SUITE 304,BURBANK,CA,91502,Los Angeles,For-Profit,06/14/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41627,"ATLAS HOSPICE CARE, INC","2236 LONGPORT COURT, SUITE 130",ELK GROVE,CA,95758,Sacramento,For-Profit,07/26/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41628,"LEGACY HEALTHCARE, LLC",1070 A ST,HAYWARD,CA,94541,Alameda,For-Profit,05/31/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41629,ATTENTIVE GUARDIANS,14545 FRIAR ST SUITE 205M,VAN NUYS,CA,91411,Los Angeles,For-Profit,07/07/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41630,HEARTS EASE HOSPICE INC,4605 LANKERSHIM BLVD,NORTH HOLLYWOOD,CA,91602,Los Angeles,For-Profit,08/31/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41631,GRACIOUS NURSES HOSPICE,14545 FRIAR ST,VAN NUYS,CA,91411,Los Angeles,For-Profit,08/02/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41632,HUMANE LOVE HOSPICE,14545 FRIAR ST,VAN NUYS,CA,91411,Los Angeles,For-Profit,06/21/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41633,NARINAS HOSPICE SERVICES,17000 VENTURA BLVD. SUITE 200A,ENCINO,CA,91316,Los Angeles,For-Profit,06/24/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41634,NURTURING ANGELS HOSPICE,14215 SHERMAN WAY,VAN NUYS,CA,91405,Los Angeles,For-Profit,07/31/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41636,TAYBIAN HOSPICE INC,1940 W ORANGEWOOD AVE,ORANGE,CA,92868,Orange,For-Profit,09/20/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41637,"BLUE SKY HOSPICE CARE, INC.",6621 VAN NUYS BLVD SUITE 105,VAN NUYS,CA,91405,Los Angeles,For-Profit,12/16/2021,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41638,"TOUCH OF HOPE HOSPICE, INC",5311 TOPANGA CANYON BLVD SUITE #306,WOODLAND HILLS,CA,91364,Los Angeles,For-Profit,07/17/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41639,ADVENT HOSPICE CARE INC,6711 VAN NUYS BLVD SUITE 300 OFFICE 329,VAN NUYS,CA,91405,Los Angeles,For-Profit,08/16/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41640,"ASTRA HOSPICE CARE, INC",15720 VENTURA BLVD SUITE 402,ENCINO,CA,91436,Los Angeles,For-Profit,12/01/2021,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41641,"ALL COMFORT HOSPICE CARE, INC","5924 EAST LOST ANGELES AVENUE, SUITE W",SIMI VALLEY,CA,93063,Ventura,For-Profit,05/10/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41643,"KAPLAN HOSPICE, INC","10545 BURBANK BLVD, SUITE 138",N HOLLYWOOD,CA,91601,Los Angeles,For-Profit,05/05/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41644,"HEAVENLY HOSPICE CARE CENTER, INC.",6308 WOODMAN AVE,VAN NUYS,CA,91401,Los Angeles,For-Profit,08/10/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41645,"TOUCH OF LOVE HOSPICE CARE, INC.",10231 SLATER AVE,FOUNTAIN VALLEY,CA,92708,Orange,For-Profit,09/12/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41646,"LOYALTY HOSPICE SERVICES, INC","1700 E LINCOLN AVE, SUITE 204",ANAHEIM,CA,92805,Orange,For-Profit,08/01/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41647,SAVIORS OF HOPE HOSPICE,"1527 19TH ST., STE. 220",BAKERSFIELD,CA,93301,Kern,For-Profit,07/01/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41648,GOLDEN STAR HOSPICE AND PALLIATIVE CARE,1442 IRVINE BLVD STE 119,TUSTIN,CA,92780,Orange,For-Profit,03/25/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41651,BRIDGE HOSPICE,"1261 TRAVIS BLVD, STE 250",FAIRFIELD,CA,94533,Solano,For-Profit,09/09/2021,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41652,QUAD CARE HOSPICE INCORP,"512 E WILSON AVE, SUITE 209",GLENDALE,CA,91206,Los Angeles,For-Profit,02/16/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41654,"TREASURE CARE HOSPICE, INC.",4250 PENNSYLVANIA AVE.,LA CRESCENTA,CA,91214,Los Angeles,For-Profit,04/27/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41655,HARMONIA HOSPICE CARE LLC,3221 N SAN FERNANDO RD SUITE G,LOS ANGELES,CA,90065,Los Angeles,For-Profit,08/25/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41657,"SOUTH COAST HOSPICE SERVICES, INC.",901 W CIVIC CENTER DR,SANTA ANA,CA,92703,Orange,For-Profit,06/12/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41658,UNITED ANGELS HOSPICE INC.,"1619 W GARVEY AVE N, SUITE 203",WEST COVINA,CA,91790,Los Angeles,For-Profit,06/16/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41659,EASE IN HOSPICE CARE INC,715 N CENTRAL AVE,GLENDALE,CA,91203,Los Angeles,For-Profit,05/24/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41660,"CAPRI HOSPICE, INC.",401 N BRAND BLVD,GLENDALE,CA,91203,Los Angeles,For-Profit,08/17/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41661,ASSISTIVE HOSPICE AND PALLIATIVE CARE,4540  KEARNY VILLA ROAD SUITE 213,SAN DIEGO,CA,92123,San Diego,For-Profit,06/03/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41662,"CROWN HOSPICE, INC.",3111 LOS FELIZ BLVD. SUITE 218,LOS ANGELES,CA,90039,Los Angeles,For-Profit,08/05/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41663,ALTERNATIVE HOSPICE CARE INC.,"330 RANCHEROS DR, SUITE 208 C",SAN MARCOS,CA,92069,Los Angeles,For-Profit,09/15/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41664,"JOURNEY PALLIATIVE AND HOSPICE, INC.",4405 RIVERSIDE DRIVE,BURBANK,CA,91505,Los Angeles,For-Profit,05/11/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41665,"ETERNAL GRACE HOSPICE, INC","9613 ARROW ROUTE, SUITE B",RANCHO CUCAMONGA,CA,91730,San Bernardino,For-Profit,09/09/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41666,"TRILOGY HOSPICE, INC.",14328 VICTORY BLVD SUITE K,VAN NUYS,CA,91401,Los Angeles,For-Profit,06/06/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41668,"HOSPICE OF PROVIDENCE, INC","4533 VAN NUYS BLVD, SUITE 301-B",SHERMAN OAKS,CA,91403,Los Angeles,For-Profit,06/12/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41669,AUTHENTIC HOSPICE CARE,"2667 NORTH MOORPARK ROAD, SUITE #205",THOUSAND OAKS,CA,91360,Ventura,For-Profit,12/14/2021,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41672,SVS HOSPICE CARE INC,127 S BRAND BLVD,GLENDALE,CA,91204,Los Angeles,For-Profit,10/11/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41673,"CRESCENTA HOSPICE CARE, INC.",2600 FOOTHILL BLVD.,LA CRESCENTA,CA,91214,Los Angeles,For-Profit,10/11/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41674,"MAPLE HOSPICE, INC",7630 VINELAND AVE SUITE 208-A,SUN VALLEY,CA,91352,Los Angeles,For-Profit,08/26/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41675,"BRIGHT PALLIATIVE AND HOSPICE, INC.",1314 W GLENOAKS BLVD SUITE 202,GLENDALE,CA,91201,Los Angeles,For-Profit,05/19/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41676,KIND HEART HOSPICE AND PALLIATIVE CARE INCORPORATE,"160 S OLD SPRINGS RD, STE 280",ANAHEIM,CA,92808,Orange,For-Profit,10/08/2021,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41677,"SHORELINE HOSPICE, INC.",14402 HAYNES ST,VAN NUYS,CA,91401,Los Angeles,For-Profit,07/03/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41679,BENEFICIAL HOSPICE AND PALLIATIVE CARE,7002 MOODY ST,LA PALMA,CA,90623,Orange,For-Profit,04/11/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41680,"GOLD STAR HOSPICE, LLC","830 STEWART DR, SUITE 185",SUNNYVALE,CA,94085,Santa Clara,For-Profit,09/29/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41681,"SAFEMED HOSPICE, INC.","200 N BRADFORD AVE, SUITE M",PLACENTIA,CA,92870,Orange,For-Profit,07/16/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41682,"OAK HOSPICE AND PALLIATIVE CARE, INC",19634 VENTURA BLVD SUITE 208,TARZANA,CA,91356,Los Angeles,For-Profit,02/04/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41683,"EMPHATY PALLIATIVE CARE, INC","10523 BURBANK BLVD, SUITE 117",N HOLLYWOOD,CA,91601,Los Angeles,For-Profit,07/20/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41684,"HOSPICE OF PEACE, INC",2461 E ORANGETHORPE AVE,FULLERTON,CA,92831,Orange,For-Profit,02/16/2021,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41685,"SAINT ANGELENO HOSPICE CARE, INC","421 E ANGELENO AVE, SUITE 105",BURBANK,CA,91501,Los Angeles,For-Profit,06/28/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41687,"A TO Z HOSPICE, INC.",212 N GLENDALE AVE,GLENDALE,CA,91206,Los Angeles,For-Profit,05/26/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41688,"FIRST CHOICE HOSPICE CARE, INC.",18340 VENTURA BLVD,TARZANA,CA,91356,Los Angeles,For-Profit,10/15/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41689,IDEAL PALLIATIVE AND HOSPICE CARE INC,123 S MISSION DR UNIT F,SAN GABRIEL,CA,91776,Los Angeles,For-Profit,04/22/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41691,"SINCERE HOSPICE AND PALLIATIVE CARE, INC",12881 KNOTT ST SUITE 234,GARDEN GROVE,CA,92841,Orange,For-Profit,05/10/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41692,FINEST HOSPICE INC,7200 VINELAND AVE.,SUN VALLEY,CA,91352,Los Angeles,For-Profit,06/13/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41695,"TITUS HOSPICE, INC.",14621 TITUS ST.,PANORAMA CITY,CA,91402,Los Angeles,For-Profit,09/19/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41696,TOGETHER HOSPICE CARE INC,438 E KATELLA AVE,ORANGE,CA,92867,Orange,For-Profit,05/27/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41697,"BY YOUR SIDE HOSPICE, INC",14545 FRIAR ST SUITE 178,VAN NUYS,CA,91411,Los Angeles,For-Profit,03/16/2021,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41699,"EAGLE EYE HOSPICE, INC.",127 S BRAND BLVD,GLENDALE,CA,91204,Los Angeles,For-Profit,08/05/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41700,PROACTIVE HOSPICE INC,2777 PACIFIC AVE,LONG BEACH,CA,90806,Los Angeles,For-Profit,10/06/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41701,"AMA HOSPICE, INC.",24509 WALNUT ST,SANTA CLARITA,CA,91321,Los Angeles,For-Profit,03/25/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41702,"RELEASE HOSPICE, INC",5352 LAUREL CANYON BLVD,NORTH HOLLYWOOD,CA,91607,Los Angeles,For-Profit,06/23/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41703,"H & H HOSPICE, INC.","14545 FRIAR ST.,",VAN NUYS,CA,91411,Los Angeles,For-Profit,06/10/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41704,SECURE HOSPICE INC,16946 SHERMAN WAY SUITE 222,VAN NUYS,CA,91406,Los Angeles,For-Profit,09/19/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41705,TARLANI HEALTHCARE,2351 HONOLULU AVE,MONTROSE,CA,91020,Los Angeles,For-Profit,05/09/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41707,RADIANT HOSPICE CARE INC,9608 VAN NUYS BLVD SUITE 201,PANORAMA CITY,CA,91402,Los Angeles,For-Profit,07/30/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41708,"MERCY VILLA HOSPICE, INC.",9700 RESEDA BLVD. SUITE 100,NORTHRIDGE,CA,91324,Los Angeles,For-Profit,08/28/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41709,YAN HOSPICE INC,135 S JACKSON ST.,GLENDALE,CA,91205,Los Angeles,For-Profit,05/10/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41710,"SAINT LAURA PALLIATIVE AND HOSPICE CARE, INC.",271 E WORKMAN ST.,COVINA,CA,91723,Los Angeles,For-Profit,08/30/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41711,CALIFORNIA HEALTHCARE AND HOSPICE,4405 W RIVERSIDE DR,BURBANK,CA,91505,Los Angeles,For-Profit,08/04/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41712,"ARSMED HOSPICE CARE, INC.",12444 VICTORY BLVD. SUITE 203,NORTH HOLLYWOOD,CA,91606,Los Angeles,For-Profit,05/20/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41713,"BRIGHT LIFE HOSPICE, INC.",401 N BRAND BLVD,GLENDALE,CA,91203,Los Angeles,For-Profit,07/28/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41714,MEDICALONE HEALTH,3240 LONE TREE WAY,ANTIOCH,CA,94509,Contra Costa,For-Profit,07/30/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41715,"ENCINO HOSPICE CARE, INC",16250 VENTURA BLVD SUITE 415,ENCINO,CA,91436,Los Angeles,For-Profit,10/06/2021,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41716,"COASTAL HOSPICE OF SOCAL, INC",12465 LEWIS ST SUITE 206,GARDEN GROVE,CA,92840,Orange,For-Profit,07/21/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41717,"GLOBAL HEALTH HOSPICE, INC","18711 SHERMAN WAY, UNIT 101B",RESEDA,CA,91335,Los Angeles,For-Profit,04/22/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41718,"NO PAIN HOSPICE CARE, INC.",333 N SANTA ANITA AVE SUITE 3,ARCADIA,CA,91006,Los Angeles,For-Profit,07/26/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41719,HOMESERVE HOSPICE INC,1010 N CENTRAL AVE SUITE 450,GLENDALE,CA,91202,Los Angeles,For-Profit,04/01/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41720,INGMA HOSPICE CARE,14545 FRIAR ST,VAN NUYS,CA,91411,Los Angeles,For-Profit,09/02/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41721,US HOSPICE CO,30495 CANWOOD ST.,AGOUA HILLS,CA,91301,Los Angeles,For-Profit,08/19/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41723,COMFORT CHOICE HOSPICE CARE INC,"6257 FOOTHILL BLVD, STE B",TUJUNGA,CA,91042,Los Angeles,For-Profit,08/18/2021,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41725,"LUMINERE HOSPICE, INC",7301 TOPANGA CANYON BLVD STE 356,CANOGA PARK,CA,91303,Los Angeles,For-Profit,02/14/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41726,"GABRIELLE HOSPICE CARE, INC.",238 S ORANGE AVE SUITE 201,BREA,CA,92821,Orange,For-Profit,08/18/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41727,PRECISE HOSPICE INC,2120 FOOTHILL BLVD SUITE 103,LA VERNE,CA,91750,Los Angeles,,06/06/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41728,"TINY OASIS HOSPICE, INC",2600 FOOTHILL BLVD.,LA CRESCENTA,CA,91214,Los Angeles,,10/18/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41732,CARING NURSES HOSPICE INC,220 S. KENWOOD ST SUITE 102,GLENDALE,CA,91205,Los Angeles,,09/09/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41733,"OLD IS GOLD HOSPICE CARE, INC.",16933 PARTHENIA ST. SUITE 205,NORTHRIDGE,CA,91343,Los Angeles,,10/15/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41734,"AGAPE HOSPICE CARE, INC","5924 EAST LOS ANGELES AVENUE, STE L",SIMI VALLEY,CA,93063,Ventura,,10/28/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41735,INTEGRITY HOSPICE INC,3017 N SAN FERNANDO BLVD SUITE #C,BURBANK,CA,91504,Los Angeles,,09/28/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41736,INFINITE LIFE INC,5958 VINELAND AVE STE L-2,NORTH HOLLYWOOD,CA,91601,Los Angeles,For-Profit,08/20/2021,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41738,AIM HOSPICE INC,9778 KATELLA AVE,ANAHEIM,CA,92804,Orange,,09/14/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41739,"A AND S HOSPICE PALLIATIVE CARE, INC.",1425 W BURBANK BLVD.,BURBANK,CA,91506,Los Angeles,,06/21/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41740,STARLIGHT HOSPICE,224 E OLIVE AVE SUITE 213,BURBANK,CA,91502,Los Angeles,,05/05/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41741,SERENADE HEALTHCARE,"13527 VENTURA BLVD, SUITE A",SHERMAN OAKS,CA,91423,Los Angeles,,06/23/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41742,KH PRIME HOSPICE CARE,2180 HARVARD STREET,SACRAMENTO,CA,95815,Sacramento,,10/07/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41743,"WELL CARE HOSPICE & PALLIATIVE CARE, INC.",300 N 3RD STREET SUITE 348,BURBANK,CA,91502,Los Angeles,,06/21/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41744,"LOTUS BLOOM HOSPICE, INC",127 S BRAND BLVD,GLENDALE,CA,91204,Los Angeles,,08/09/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41745,CLEAR SOUL HOSPICE INC,229 N CENTRAL AVE,GLENDALE,CA,91203,Los Angeles,,07/22/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41746,"PACIFIC HEARTS HOSPICE, INC.",21151 S WESTERN AVE,TORRANCE,CA,90501,Los Angeles,,10/11/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41747,ARTEMIS HEALTHCARE,220 S KENWOOD ST,GLENDALE,CA,91205,Los Angeles,,08/09/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41748,"FLINTRIDGE HOSPICE CARE, INC",7831 FOOTHILL BLVD SUITE A,SUNLAND,CA,91040,Los Angeles,,10/17/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
B41749,"CARING HELP HOSPICE AGENCY, INC","60 ALTA ST, STE 201",ARCADIA,CA,91006,Los Angeles,,07/12/2022,CMS Provider Data Catalog — Hospice General Information (yc9t-dgbk),2026-05-23
