ccn,five_star,mortality_rate,hospitalization_rate,readmission_rate,transfusion_rate,source,source_date
552767,3.0,19.5,173.1,31.5,24.4,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552768,4.0,27.1,132.0,14.8,0.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552769,2.0,24.7,178.9,24.1,44.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552770,2.0,28.0,137.8,32.3,21.1,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552771,4.0,21.2,115.6,31.8,10.3,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552772,4.0,16.5,143.0,33.7,6.8,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552773,3.0,22.1,123.0,25.8,23.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552774,3.0,21.2,136.4,26.8,42.9,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552775,4.0,16.3,110.7,39.9,0.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552776,,19.0,150.1,26.8,28.8,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552777,2.0,17.5,118.0,23.4,15.6,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552778,4.0,15.3,130.2,31.0,20.5,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552779,4.0,18.7,95.2,27.5,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552780,,24.2,120.6,27.4,21.5,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552781,3.0,21.8,172.2,28.4,39.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552782,4.0,29.6,162.1,16.7,22.4,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552783,1.0,16.0,169.2,22.3,41.5,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552784,5.0,19.6,94.7,19.3,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552785,4.0,18.5,96.9,23.7,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552786,4.0,19.7,105.4,26.9,47.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552787,4.0,15.3,117.9,35.1,16.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552788,3.0,22.1,133.0,50.4,21.7,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552789,3.0,18.9,136.3,34.5,37.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552790,1.0,18.8,145.7,23.9,22.9,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552791,3.0,20.8,167.5,29.3,29.9,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552792,,32.1,176.1,32.7,60.3,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552793,4.0,24.8,141.4,23.2,19.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552794,5.0,17.3,102.4,19.3,16.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552795,,25.6,176.0,19.8,10.7,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552796,4.0,22.0,87.3,13.6,15.1,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552797,5.0,22.1,135.7,28.0,6.7,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552798,5.0,11.7,105.9,23.6,0.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552799,3.0,32.1,177.6,32.4,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552800,3.0,15.5,166.3,31.7,8.9,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552801,3.0,21.9,129.2,17.0,73.6,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552802,3.0,18.9,117.6,20.6,24.7,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552803,4.0,24.0,174.3,29.0,7.6,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552804,4.0,28.2,195.0,38.7,18.8,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552805,3.0,16.7,113.4,27.2,39.7,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552806,3.0,23.8,155.3,23.9,36.7,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552807,3.0,20.8,167.9,32.2,31.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552808,3.0,25.5,159.2,27.2,10.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552809,3.0,22.9,161.5,33.1,24.5,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552810,5.0,19.0,134.1,17.8,13.3,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552811,4.0,18.4,121.2,30.1,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552812,4.0,21.5,165.9,31.9,36.4,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552813,2.0,21.7,174.9,31.0,29.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552814,3.0,23.6,125.7,32.6,12.1,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552815,3.0,24.3,114.4,11.4,36.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552816,1.0,27.9,183.8,32.3,17.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552817,2.0,21.3,206.4,33.7,30.8,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552818,3.0,20.9,97.8,20.5,19.1,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552819,3.0,19.3,128.1,24.7,18.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552820,4.0,19.8,129.1,33.1,20.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552821,3.0,23.8,134.9,26.8,22.1,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552822,3.0,18.5,137.7,27.6,17.7,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552823,5.0,16.2,120.3,22.9,7.5,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552825,3.0,27.2,154.0,24.2,9.4,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552826,4.0,15.9,145.4,24.7,22.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552827,2.0,21.2,139.7,24.8,60.5,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552828,5.0,20.1,173.7,30.9,15.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552829,4.0,17.7,139.3,28.3,6.9,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552830,3.0,26.7,155.5,23.3,31.4,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552832,4.0,23.3,158.6,24.9,20.5,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552833,3.0,19.2,125.8,32.2,5.3,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552834,3.0,27.3,139.7,29.2,29.9,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552835,3.0,18.8,106.9,35.2,3.6,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552836,3.0,18.6,155.2,31.0,18.8,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552837,2.0,29.1,132.7,28.3,14.4,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552838,3.0,26.0,196.6,47.7,34.6,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552840,4.0,21.9,154.9,36.9,49.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552841,4.0,19.2,149.2,22.6,21.6,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552842,,19.0,181.8,28.9,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552843,2.0,23.8,136.1,31.8,62.8,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552844,2.0,21.4,129.8,33.4,32.7,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552845,3.0,21.0,132.5,25.3,28.8,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552846,3.0,18.8,183.8,26.1,13.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552847,3.0,22.4,129.8,31.6,27.9,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552848,4.0,19.8,134.7,22.5,32.3,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552850,4.0,19.4,136.4,23.8,28.6,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552852,1.0,28.3,98.1,32.8,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552853,3.0,16.3,145.9,27.6,28.1,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552854,3.0,17.7,159.4,31.3,27.9,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552855,4.0,25.4,116.1,20.2,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552856,3.0,25.8,126.8,25.4,33.9,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552857,4.0,26.5,164.3,25.9,37.7,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552858,3.0,18.8,144.1,24.7,18.7,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552859,4.0,13.2,124.0,22.2,24.4,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552860,4.0,25.8,98.0,23.7,0.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552861,3.0,22.7,113.0,14.8,40.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552863,1.0,22.9,156.6,25.7,35.8,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552864,3.0,16.2,119.0,20.8,19.5,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552865,3.0,21.6,115.5,22.9,11.4,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552866,3.0,19.8,175.4,26.6,44.9,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552867,5.0,24.9,119.1,16.6,38.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552868,1.0,28.6,99.9,21.7,60.1,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552869,2.0,14.0,122.1,29.2,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552870,4.0,26.4,162.4,40.2,21.3,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552871,3.0,23.9,109.5,27.8,26.6,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552872,1.0,29.4,141.7,40.4,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552873,1.0,29.8,245.7,29.6,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552874,3.0,29.8,136.0,25.3,30.3,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552877,3.0,22.9,190.9,33.1,25.7,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552878,5.0,18.4,136.5,33.8,8.1,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552879,2.0,15.3,121.0,27.2,22.1,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552881,2.0,21.8,140.0,17.2,24.1,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552883,5.0,10.5,65.3,,0.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552884,1.0,23.1,164.2,31.7,44.8,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552885,5.0,16.5,127.4,19.7,23.7,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552886,4.0,18.5,134.0,32.7,8.7,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552888,5.0,20.0,110.7,20.5,0.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552889,4.0,24.6,130.7,27.9,34.5,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552890,3.0,27.9,156.6,29.5,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552891,3.0,18.5,123.0,41.6,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552892,2.0,,241.5,34.0,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552896,3.0,24.3,127.9,27.6,0.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552897,1.0,20.1,215.0,29.9,21.8,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552898,4.0,20.9,159.6,36.7,18.6,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
552899,1.0,24.6,143.9,22.9,7.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
642300,2.0,23.6,86.4,34.0,4.6,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
642500,1.0,25.4,68.1,,34.8,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
652500,1.0,22.9,150.1,44.1,56.4,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
652501,2.0,26.6,145.2,37.6,45.4,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
652503,2.0,23.0,134.2,33.0,38.8,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
652504,1.0,25.9,93.9,31.6,22.3,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
652505,3.0,26.0,138.4,20.6,22.9,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
662300,3.0,21.6,80.9,27.0,8.5,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
662502,1.0,47.6,152.7,48.9,7.9,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672500,3.0,22.8,170.4,32.6,9.9,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672501,3.0,23.1,144.7,27.1,33.5,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672502,3.0,21.7,138.9,25.2,14.7,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672503,3.0,19.2,148.9,41.2,18.5,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672504,3.0,21.0,142.0,29.3,20.7,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672505,2.0,23.4,133.2,17.9,0.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672506,3.0,21.1,200.9,34.4,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672507,4.0,22.8,177.1,30.7,27.8,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672509,3.0,19.7,122.1,29.2,32.6,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672510,3.0,28.9,127.6,30.3,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672514,5.0,15.4,133.8,24.0,6.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672515,4.0,25.2,136.5,32.7,12.6,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672517,1.0,18.0,172.3,31.1,30.1,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672519,3.0,32.7,117.3,27.0,69.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672520,3.0,18.5,140.0,30.5,31.1,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672521,3.0,23.6,158.1,44.8,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672522,3.0,23.3,207.5,29.3,8.7,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672523,3.0,28.1,167.0,26.6,9.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672524,4.0,20.9,115.8,16.1,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672526,3.0,19.6,107.7,18.1,10.3,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672529,2.0,22.1,148.8,22.3,45.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672530,3.0,27.6,117.1,36.9,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672531,5.0,22.3,133.3,17.2,21.1,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672532,2.0,29.5,224.7,23.9,16.6,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672534,4.0,23.8,160.3,27.3,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672536,2.0,25.9,167.8,29.5,116.4,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672538,2.0,22.6,188.3,30.7,31.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672540,2.0,22.2,159.3,35.0,34.5,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672541,3.0,20.4,149.1,32.3,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672542,3.0,21.0,157.5,27.5,19.7,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672543,1.0,25.2,95.6,5.2,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672544,3.0,26.9,144.3,14.3,57.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672545,4.0,24.3,100.0,27.4,39.9,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672546,3.0,14.8,133.3,27.3,47.0,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672548,4.0,18.8,207.3,36.4,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672549,4.0,19.5,133.1,32.0,10.5,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672550,2.0,18.2,118.3,16.1,53.3,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672551,2.0,23.0,131.3,28.1,35.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672552,2.0,24.7,126.2,24.8,23.8,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672554,1.0,26.0,202.3,29.7,13.5,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672555,4.0,20.6,133.9,29.3,7.2,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672556,3.0,26.7,148.6,25.9,32.8,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672557,2.0,27.2,204.2,38.6,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672558,3.0,24.7,189.0,27.4,21.4,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672559,3.0,18.9,118.8,27.1,23.6,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672560,2.0,29.7,233.7,33.0,56.8,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672561,3.0,9.5,118.0,29.7,37.4,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672562,2.0,31.8,198.1,32.7,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672563,4.0,13.6,92.9,40.6,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672564,2.0,32.1,147.8,42.1,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
672565,4.0,21.8,159.2,25.7,,CMS Dialysis Facility Compare — Listing by Facility (DFC_FACILITY),2026-03-25
