ccn,cahps_summary_star,cahps_recommend_pct,cahps_rating_9_10_pct,cahps_communication_pct,cahps_symptoms_pct,cahps_respect_pct,cahps_timely_pct,cahps_emotional_pct,source,source_date
521526,3.0,78.0,74.0,75.0,68.0,90.0,74.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521528,4.0,87.0,83.0,84.0,80.0,92.0,78.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521531,3.0,80.0,78.0,78.0,73.0,89.0,76.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521532,3.0,84.0,79.0,81.0,73.0,89.0,74.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521536,4.0,89.0,85.0,85.0,80.0,92.0,78.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521537,4.0,92.0,88.0,86.0,77.0,93.0,82.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521539,5.0,91.0,90.0,89.0,79.0,96.0,84.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521540,,95.0,90.0,86.0,76.0,98.0,95.0,96.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521547,5.0,96.0,93.0,86.0,84.0,93.0,84.0,97.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521549,,96.0,94.0,87.0,82.0,97.0,87.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521550,4.0,82.0,82.0,86.0,78.0,93.0,84.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521553,3.0,81.0,80.0,79.0,75.0,89.0,72.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521555,4.0,90.0,86.0,83.0,73.0,92.0,82.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521556,,82.0,82.0,83.0,75.0,95.0,80.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521558,4.0,90.0,83.0,81.0,73.0,91.0,74.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521561,3.0,78.0,74.0,78.0,67.0,87.0,74.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521563,,91.0,85.0,85.0,78.0,95.0,79.0,97.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521567,4.0,81.0,83.0,82.0,78.0,92.0,75.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521568,2.0,72.0,70.0,71.0,64.0,85.0,65.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521569,4.0,87.0,82.0,81.0,73.0,92.0,78.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521571,1.0,72.0,68.0,67.0,57.0,80.0,59.0,86.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521572,4.0,88.0,85.0,83.0,75.0,94.0,82.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521575,,87.0,86.0,81.0,80.0,96.0,84.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521576,4.0,77.0,82.0,82.0,76.0,89.0,83.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521578,2.0,72.0,70.0,77.0,68.0,86.0,72.0,88.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521579,4.0,89.0,86.0,80.0,78.0,91.0,77.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521582,3.0,88.0,85.0,78.0,74.0,90.0,80.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521583,4.0,84.0,81.0,81.0,72.0,92.0,76.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521585,,56.0,54.0,68.0,53.0,83.0,65.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521586,,92.0,88.0,85.0,86.0,93.0,88.0,95.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521588,3.0,79.0,80.0,78.0,69.0,88.0,72.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521590,3.0,88.0,82.0,80.0,71.0,92.0,77.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521591,4.0,90.0,87.0,84.0,76.0,96.0,80.0,95.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521592,,72.0,73.0,72.0,70.0,87.0,72.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521593,4.0,83.0,83.0,82.0,74.0,93.0,76.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521594,3.0,84.0,79.0,80.0,73.0,92.0,74.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521595,3.0,76.0,75.0,75.0,66.0,87.0,73.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521596,3.0,85.0,83.0,82.0,72.0,92.0,78.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521597,,78.0,77.0,79.0,78.0,92.0,76.0,87.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521598,,75.0,69.0,83.0,71.0,91.0,66.0,88.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521599,4.0,89.0,83.0,82.0,74.0,93.0,79.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521600,3.0,88.0,84.0,82.0,80.0,91.0,80.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521601,,61.0,61.0,62.0,64.0,76.0,57.0,74.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521602,3.0,86.0,82.0,79.0,67.0,90.0,72.0,95.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521603,3.0,85.0,84.0,81.0,74.0,93.0,84.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521604,3.0,82.0,74.0,74.0,63.0,85.0,71.0,88.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521605,,83.0,85.0,82.0,82.0,97.0,76.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521606,3.0,86.0,82.0,76.0,66.0,92.0,72.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521608,,64.0,61.0,69.0,53.0,85.0,70.0,87.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521610,,73.0,80.0,77.0,75.0,92.0,66.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521613,,78.0,73.0,72.0,61.0,82.0,70.0,88.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521615,,90.0,90.0,90.0,76.0,96.0,89.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521616,4.0,87.0,84.0,82.0,80.0,92.0,82.0,96.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521617,3.0,84.0,77.0,78.0,73.0,91.0,77.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521618,3.0,85.0,82.0,77.0,67.0,90.0,74.0,96.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521619,3.0,83.0,80.0,80.0,68.0,92.0,72.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521622,,90.0,84.0,81.0,77.0,93.0,81.0,96.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
521624,,74.0,80.0,75.0,73.0,87.0,69.0,87.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
531500,,92.0,87.0,87.0,83.0,95.0,83.0,95.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
531501,4.0,94.0,89.0,84.0,75.0,93.0,80.0,95.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
531502,5.0,94.0,89.0,86.0,85.0,91.0,87.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
531505,,84.0,82.0,87.0,81.0,97.0,81.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
531507,,97.0,89.0,90.0,80.0,98.0,82.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
531509,5.0,97.0,96.0,92.0,89.0,99.0,96.0,98.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
531510,,96.0,90.0,90.0,77.0,96.0,91.0,95.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
531519,4.0,86.0,87.0,84.0,81.0,93.0,82.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
531523,,91.0,90.0,87.0,88.0,90.0,87.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
531525,,77.0,79.0,81.0,60.0,85.0,72.0,88.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
531526,,91.0,85.0,85.0,84.0,95.0,78.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
531527,5.0,91.0,90.0,86.0,81.0,94.0,80.0,96.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
531529,,81.0,87.0,75.0,76.0,91.0,86.0,86.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551501,3.0,89.0,86.0,82.0,82.0,91.0,75.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551502,1.0,69.0,66.0,70.0,61.0,84.0,61.0,81.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551514,,95.0,92.0,85.0,83.0,97.0,81.0,97.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551518,,63.0,61.0,65.0,62.0,86.0,61.0,64.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551522,4.0,85.0,82.0,81.0,77.0,92.0,71.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551529,3.0,79.0,79.0,77.0,74.0,88.0,73.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551530,3.0,86.0,78.0,83.0,78.0,86.0,81.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551534,3.0,82.0,79.0,76.0,70.0,88.0,65.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551538,2.0,75.0,73.0,69.0,67.0,85.0,66.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551539,,71.0,74.0,77.0,71.0,88.0,69.0,78.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551540,,88.0,83.0,79.0,75.0,93.0,78.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551546,,65.0,55.0,68.0,63.0,81.0,60.0,80.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551548,,69.0,71.0,68.0,69.0,79.0,66.0,82.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551557,3.0,88.0,84.0,80.0,75.0,92.0,77.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551560,,87.0,84.0,78.0,79.0,93.0,69.0,86.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551570,3.0,79.0,78.0,76.0,74.0,88.0,70.0,86.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551573,2.0,80.0,76.0,75.0,71.0,85.0,70.0,84.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551604,4.0,87.0,83.0,82.0,74.0,92.0,75.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551605,,85.0,79.0,86.0,83.0,94.0,77.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551621,2.0,74.0,75.0,78.0,76.0,89.0,73.0,82.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551622,,88.0,76.0,77.0,64.0,88.0,81.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551631,,90.0,89.0,85.0,83.0,92.0,80.0,88.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551634,3.0,79.0,77.0,79.0,72.0,89.0,65.0,87.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551639,,83.0,78.0,83.0,76.0,88.0,81.0,80.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551640,,77.0,72.0,73.0,66.0,85.0,69.0,84.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551641,,69.0,76.0,79.0,64.0,90.0,62.0,86.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551644,,72.0,74.0,77.0,68.0,82.0,66.0,73.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551645,2.0,75.0,67.0,69.0,67.0,86.0,64.0,88.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551649,,80.0,75.0,78.0,77.0,85.0,64.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551652,3.0,84.0,80.0,78.0,75.0,89.0,73.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551654,,85.0,80.0,76.0,72.0,83.0,67.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551656,4.0,89.0,83.0,85.0,78.0,92.0,79.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551658,4.0,85.0,82.0,81.0,73.0,89.0,73.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551660,,70.0,63.0,70.0,66.0,89.0,67.0,84.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551666,3.0,84.0,81.0,79.0,71.0,88.0,72.0,88.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551669,2.0,70.0,66.0,77.0,69.0,86.0,68.0,81.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551670,2.0,77.0,75.0,76.0,74.0,87.0,73.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551675,2.0,67.0,68.0,67.0,65.0,85.0,59.0,86.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551686,2.0,73.0,71.0,72.0,64.0,83.0,57.0,87.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551689,,74.0,74.0,69.0,64.0,80.0,60.0,81.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551697,,86.0,86.0,84.0,80.0,97.0,83.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551703,,71.0,78.0,76.0,71.0,88.0,72.0,86.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551704,3.0,79.0,77.0,76.0,75.0,83.0,76.0,83.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551705,,87.0,82.0,81.0,82.0,87.0,80.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551721,1.0,67.0,64.0,66.0,62.0,78.0,61.0,83.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551743,3.0,83.0,82.0,82.0,70.0,89.0,71.0,86.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551744,4.0,85.0,85.0,83.0,77.0,92.0,76.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551745,3.0,81.0,82.0,78.0,77.0,91.0,69.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551748,3.0,77.0,80.0,81.0,74.0,90.0,72.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551749,,60.0,59.0,65.0,60.0,78.0,64.0,81.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551750,,78.0,78.0,77.0,65.0,84.0,72.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551754,3.0,84.0,87.0,83.0,78.0,90.0,80.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551755,,67.0,65.0,65.0,62.0,81.0,58.0,75.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551775,,86.0,87.0,79.0,75.0,90.0,80.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
551786,,72.0,72.0,69.0,67.0,76.0,63.0,73.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671500,2.0,77.0,73.0,79.0,75.0,87.0,70.0,83.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671501,4.0,88.0,83.0,82.0,77.0,90.0,81.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671502,2.0,81.0,78.0,76.0,64.0,88.0,71.0,87.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671505,2.0,80.0,77.0,74.0,65.0,88.0,70.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671511,4.0,91.0,88.0,82.0,75.0,91.0,81.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671512,,74.0,75.0,78.0,76.0,90.0,69.0,88.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671514,,85.0,76.0,81.0,78.0,92.0,74.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671516,,88.0,88.0,83.0,76.0,95.0,83.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671517,,87.0,85.0,79.0,69.0,89.0,80.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671518,,91.0,92.0,89.0,81.0,94.0,96.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671527,3.0,81.0,81.0,78.0,74.0,89.0,72.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671529,,85.0,86.0,76.0,71.0,90.0,71.0,88.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671532,4.0,90.0,87.0,84.0,80.0,93.0,73.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671533,,84.0,80.0,82.0,80.0,91.0,77.0,87.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671535,3.0,76.0,76.0,75.0,74.0,86.0,73.0,87.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671537,,83.0,78.0,78.0,78.0,89.0,71.0,87.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671540,,82.0,81.0,76.0,67.0,88.0,76.0,85.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671542,,84.0,79.0,80.0,75.0,85.0,66.0,79.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671545,,93.0,86.0,85.0,81.0,91.0,84.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671548,,73.0,76.0,82.0,77.0,90.0,79.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671550,3.0,78.0,76.0,80.0,79.0,89.0,72.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671552,3.0,82.0,81.0,84.0,75.0,93.0,76.0,87.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671554,3.0,80.0,76.0,78.0,71.0,86.0,75.0,86.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671556,,79.0,83.0,77.0,72.0,91.0,68.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671557,,97.0,90.0,85.0,86.0,96.0,91.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671559,,52.0,53.0,56.0,48.0,72.0,45.0,84.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671560,,69.0,72.0,78.0,76.0,84.0,72.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671561,3.0,84.0,80.0,79.0,76.0,90.0,76.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671562,,76.0,76.0,75.0,68.0,84.0,79.0,83.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671565,4.0,90.0,86.0,82.0,74.0,93.0,78.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671572,3.0,86.0,81.0,77.0,68.0,87.0,77.0,89.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671577,,95.0,89.0,86.0,82.0,93.0,79.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671579,,68.0,73.0,71.0,66.0,82.0,68.0,78.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671580,,84.0,87.0,84.0,81.0,94.0,82.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671581,4.0,87.0,82.0,82.0,80.0,94.0,80.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671583,,85.0,85.0,84.0,87.0,95.0,86.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671585,5.0,94.0,91.0,87.0,83.0,96.0,85.0,94.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671588,4.0,80.0,81.0,79.0,85.0,90.0,77.0,87.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671591,4.0,88.0,85.0,84.0,82.0,93.0,81.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671593,,73.0,69.0,74.0,66.0,83.0,70.0,79.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671594,,75.0,76.0,81.0,73.0,86.0,76.0,88.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671597,,69.0,71.0,76.0,75.0,87.0,68.0,84.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671599,,81.0,82.0,86.0,76.0,93.0,85.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671600,1.0,60.0,63.0,66.0,53.0,82.0,57.0,84.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671601,4.0,88.0,84.0,84.0,78.0,92.0,80.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671603,4.0,86.0,81.0,81.0,75.0,88.0,79.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671604,,88.0,84.0,81.0,75.0,90.0,67.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671607,,85.0,81.0,80.0,77.0,90.0,77.0,85.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671608,3.0,84.0,79.0,77.0,77.0,86.0,75.0,85.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671609,,94.0,95.0,89.0,83.0,97.0,85.0,93.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671611,,73.0,76.0,83.0,78.0,94.0,72.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671612,4.0,84.0,83.0,83.0,81.0,88.0,80.0,91.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671613,,70.0,65.0,73.0,66.0,88.0,63.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671614,,95.0,91.0,90.0,85.0,96.0,88.0,84.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671621,4.0,94.0,86.0,84.0,78.0,93.0,79.0,90.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
671622,,86.0,74.0,79.0,83.0,86.0,84.0,92.0,CMS Hospice Care — CAHPS Hospice Survey (family caregivers),2026-05-01
