ccn,star_rating,timely_initiation_pct,improve_ambulation_pct,improve_bed_transfer_pct,improve_bathing_pct,discharge_to_community_rate,source,source_date
398366,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398367,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398368,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398369,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398370,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398371,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398372,3.5,100,89.11,86.44,89.32,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398373,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398374,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398375,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398376,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398377,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398378,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398379,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398380,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398381,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398382,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398383,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398384,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398385,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398386,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398387,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398390,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398391,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398392,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398393,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
398394,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407001,2,43.81,77.63,85.45,79.38,78.73,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407002,3.5,63.42,90.21,88.57,93.65,67.47,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407003,3.5,74.79,97.75,89.99,91.79,71.23,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407005,2.5,96.23,82.78,86.02,87.66,58.46,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407007,3.5,44.11,89.84,89.77,89.38,39.33,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407008,2,96.46,75.72,66.24,69.68,53.98,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407009,5,98.72,100,100,100,69.02,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407011,3.5,99.2,87.9,95.48,86.08,77.5,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407012,2,95.75,83.1,79.72,77.45,77.32,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407013,2,72.34,82.26,68.8,80.89,80.39,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407014,5,98.49,100,100,100,56.28,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407017,5,99.11,100,100,100,81.27,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407019,,,,,,65.87,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407020,4.5,89.55,94.12,99.91,96.76,62.23,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407024,4.5,97.22,95.38,94.32,97.17,67.05,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407027,3.5,65.83,85.44,97.17,91.81,71.86,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407028,2.5,51.53,81.1,88.49,87.59,53.65,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407030,3,83.97,91.97,80.67,93.54,50.18,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407031,3.5,100,90.92,90.42,91.44,72.84,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407033,2.5,75.29,87.89,79.7,84.8,62.57,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407035,3,98.45,80.99,81.85,87.01,75.8,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407036,4.5,99.47,96.09,96.03,98.18,73.95,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407037,3,64.92,83.44,82.88,85.49,78.47,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407048,3.5,99.9,83.57,85.86,89.64,73.68,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407049,3.5,99.9,83.58,85.46,87.31,70.82,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407050,2.5,88.63,81.61,79.49,79.49,52.86,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407051,5,98.53,95.77,92.91,100,77.05,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407052,4,99.72,87.96,91.79,96.17,73.24,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407308,3,65.01,84.26,89.08,87.45,59.01,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407309,4.5,84.07,100,100,100,67.85,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407310,3,51.32,82.57,83.95,89,62.95,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407311,3.5,80.21,89.69,93.4,88.84,69.48,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407314,5,99.19,95.82,99.94,100,73.24,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407320,4,53.44,92.35,97.35,95.56,73.27,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407328,1,79.27,59.35,51.42,56.41,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407330,,55.26,78.21,66.43,76.92,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407331,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407332,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
407333,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
417000,3,99.11,88.08,88.45,86.29,91.11,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
417006,4.5,99.5,88.53,91.37,92.01,86.08,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
417023,4.5,100,87.38,89.67,92.13,93.94,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
417029,3,98.39,88.7,89.06,84.87,89.61,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
417035,4,100,92.2,92.95,92.53,91.19,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
417036,4.5,99.87,89.63,92.08,92.22,89.46,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
417038,2.5,98.98,78.58,85.27,78.95,90.74,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
417045,3,99.56,90.35,93.94,80.3,83.12,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
417049,3,99.95,74.62,86.61,77.18,83.11,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
417051,2.5,97.95,86.64,89.75,84.17,83.09,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
417055,4,97.72,97.39,95.6,88.81,81.28,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
417057,3,82.49,87.34,88.37,86.67,85.84,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
417059,4,98.13,90.14,91.43,91.4,93.13,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
417061,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
417063,3.5,99.75,86.71,92.98,88.2,93.94,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
417064,3,96.72,82.43,86.09,87.6,83.45,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
417065,,,,,,77.8,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
417066,2,97.37,71.17,78.47,78.67,82.16,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
417067,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
417069,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
417070,2,76.16,82.92,84.56,86.18,87.8,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
417071,2.5,97.86,79.42,74.24,70.84,83.87,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
417072,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427004,3.5,84.87,89.37,91.44,94.39,83.41,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427005,4.5,99.78,90.67,93.89,93.02,83.7,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427010,2.5,97.1,82.23,85.11,85.5,84.27,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427013,4,99.86,90.64,92.43,92.7,92.92,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427015,4,98.79,89.21,92.28,93.36,85.67,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427017,4.5,99.7,95.28,94.53,93.25,85.83,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427018,3.5,97.1,87.7,88.82,90.64,87.46,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427020,3.5,90.12,84.89,90.65,85.76,84.13,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427024,3,94.75,84.71,90.51,89.41,93.22,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427025,2.5,82.9,81.46,82.69,82.9,84.52,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427027,4.5,99.93,93.26,95.39,94.52,85.63,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427029,4,99.66,89.51,90.76,93.09,92.16,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427032,3,99.49,85.1,87.71,88.32,91.92,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427034,3,96.25,89.43,91.15,90.45,93.79,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427035,4.5,99.94,94.97,95.23,93.86,83.45,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427036,4.5,99.51,91.62,92.57,93.21,78.23,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427039,4.5,99.84,93.18,95.38,94.76,84.22,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427042,3,91.59,85.01,85.95,86.41,89.16,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427045,4.5,100,92.2,96.25,94.23,85.34,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427046,3.5,100,86.85,87.03,86.72,84.66,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427048,4.5,99.81,90.08,91.77,93.03,87.89,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427049,3.5,97.14,89.07,89.12,89.95,91.11,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427055,2.5,99.81,81.66,83.75,80.95,81.45,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427057,3.5,98.39,86.81,89.18,89.79,87.02,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427058,4,99.61,87.98,90,91.25,91.76,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427061,4.5,99.76,93.5,92.38,92.06,87.66,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427063,5,99.91,94.57,96.66,95.51,82.36,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427065,4.5,100,91.14,93.93,93.2,87.45,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427067,4,99.96,90.28,92.69,92.48,89.03,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427068,4.5,99.93,96.35,97.31,95.7,85.91,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427075,4,99.25,90.62,93.07,92.52,77.75,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427077,4,100,86.44,91.52,96.6,79.21,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427078,4.5,100,93.26,93.3,95.53,93.4,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427079,4,98.81,89.97,92.11,91.74,80.72,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427109,3.5,97.01,91.31,92.03,92.38,85.85,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427110,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427112,4.5,99.93,96.64,98.38,96.39,85.79,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427116,4.5,99.56,93.52,94.66,94.4,87.76,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427117,4.5,99.97,93.39,92.83,91.64,86.41,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427119,4,94.75,92.73,92.99,93.34,87.79,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427121,,,,,,84.24,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427123,4.5,100,93.47,93.11,93.5,84.11,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427124,4.5,100,90.89,90.43,95.11,82.12,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427128,4,96.56,90.92,90.99,94.84,83.65,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427129,4.5,100,91.12,91.32,92.74,82.65,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427130,4.5,99.57,93.56,92.73,93.14,77.56,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427131,3,85.88,88.97,90.71,90.26,86.26,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427132,4,99.88,93.9,91.97,92.77,85.62,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427134,3,98.35,87.05,90.19,89.17,88.83,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427135,4,85.96,91.21,92.87,95.64,82.28,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427136,2.5,93.66,82.71,90.09,90.31,83.16,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427137,3,98.47,89.97,90.6,89.84,87.71,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427138,4.5,99.82,92.49,92.65,91.46,81.58,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427140,4,100,87.55,89.74,93.49,90.74,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427141,3.5,99.32,88.26,90.38,91.65,78.79,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427142,3.5,100,90.29,90.82,89.48,89.83,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427300,3.5,97.58,85.99,84.83,87.25,88.09,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427302,3.5,97.31,85.16,89.28,91.37,75.79,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427303,3,98.37,83.21,80.26,86.36,76.7,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427304,5,99.85,94.58,96.56,95.37,82.89,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427846,5,100,96.6,96.87,95.58,75.1,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427850,4.5,99.04,94.16,93.87,93.19,83.3,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427854,4.5,99.98,92.58,92.52,92.04,84.06,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427856,4.5,99.83,93.89,93.65,93.37,87.7,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427861,2.5,89.82,87.22,82.26,84.52,76.43,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427862,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427863,4,100,92.81,92.62,90.97,91.48,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
427864,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
437003,5,98.85,96.31,95.47,100,91.02,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
437004,4.5,99.7,89.83,92.54,95.95,97.67,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
437006,3.5,99.78,90.21,88.94,89.84,83.66,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
437008,2.5,96.93,70.91,77.14,72.85,84.91,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
437019,2.5,100,78.19,88.57,78.38,68.7,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
437024,5,100,93.74,98.42,94.69,84.04,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
437030,3,95.72,80.89,87.15,91.81,81.15,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
437037,5,99.77,95.44,94.59,98.66,89.03,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
437039,3.5,99.24,88.46,83.09,96.7,94.01,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
437041,4,98.98,92.39,90.08,93.47,86.65,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
437046,4.5,100,90.63,92.56,94.27,90.5,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
437047,,100,,,,87.62,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
437051,4,100,90.32,93,92.62,87.6,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
437053,4,100,91.58,92.4,92.33,86.69,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
437055,,,,,,,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
437067,2.5,91.36,73.6,76.72,80.45,67.25,CMS Provider Data Catalog — Home Health Care Agencies (6jpm-sxkc),2026-05-23
